listingid,companyid,company,price,url,long,lat,address,type,rooms,size_m2,listings,text,deposit,rent,electricity,heat,water,tv_internet,b-ordning,other
4207,214,bbbo,5739,https://aarhusbolig.dk/afdelinger/?bolignr=4207&selskab=214&afdeling=8&antalrum=2,56.152889,10.105353,Afd. 08   Drejergården,Lejlighed,2,63,26.0,"Husdyr: Husdyrhold er ikke tilladt.Udgifter ud over husleje: El og vand opkræves direkte fra forsyningsselskaberne.Særlige vilkår: Pga. byggeriets alder er der forskel på den måde, boligernes kvadratmeter blev beregnet dengang og nu. Der kan derfor være forskel på boligens faktiske kvadratmeter, og de kvadratmeter der er oplyst i BBR.Yderligere info: Drejergårdens 65 boliger er delt på tre forskellige boligtyper: Almene familieboliger, lette kollektivboliger samt ungdomsboliger. De 24 lette kollektiv boliger er 2 rums boliger på 60 m2. De er handicapvenlige med elevatoradgang, kaldeanlæg i samtlige rum og justerbare køkkenelementer. Derudover er der direkte adgang fra terræn til boligerne i underste etage. De kollektive boliger i Drejergården tilbydes først til Århus Kommunes Hjemmepleje og derefter til ventelisten.",16454.0,5309.0,,340.0,90.0,,,5896.258242
4235,214,bbbo,7968,https://aarhusbolig.dk/afdelinger/?bolignr=4235&selskab=214&afdeling=8&antalrum=3,56.152889,10.105353,Afd. 08   Drejergården,Lejlighed,3,88,4.0,"Husdyr: Husdyrhold er ikke tilladt.Udgifter ud over husleje: El og vand opkræves direkte fra forsyningsselskaberne.Særlige vilkår: Pga. byggeriets alder er der forskel på den måde, boligernes kvadratmeter blev beregnet dengang og nu. Der kan derfor være forskel på boligens faktiske kvadratmeter, og de kvadratmeter der er oplyst i BBR.Yderligere info: Drejergårdens 65 boliger er delt på tre forskellige boligtyper: Almene familieboliger, lette kollektivboliger samt ungdomsboliger. De 24 lette kollektiv boliger er 2 rums boliger på 60 m2. De er handicapvenlige med elevatoradgang, kaldeanlæg i samtlige rum og justerbare køkkenelementer. Derudover er der direkte adgang fra terræn til boligerne i underste etage. De kollektive boliger i Drejergården tilbydes først til Århus Kommunes Hjemmepleje og derefter til ventelisten.",22925.0,6668.0,,870.0,430.0,,,8129.258242
4510,214,bbbo,2174,https://aarhusbolig.dk/afdelinger/?bolignr=4510&selskab=214&afdeling=10&antalrum=1,56.1448032,9.999532,Afd. 10 Rødlundparken,Lejlighed,1,29,26.0,"Husdyr: Det er tilladt at holde hund og indekat. Dog er det maksimalt tilladt at holde 2 husdyr i boligen.Udgifter ud over husleje: Rødlundvej: El, vand og varme opkræves direkte fra forsyningsselskaberne.Næshøjvej(Seniorboliger) El opkræves direkte fra forsyningsselskabet.Yderligere info: Rødlundparken i Harlev ligger ca. 15 km. fra Århus Centrum. Boligerne er fordelt på almene familieboliger, ungdomsboliger, ældreegnede boliger og seniorboliger. Rødlundparken er en integreret del af Harlev, som har godt 3000 borgere. Afdelingen grænser op til Harlev Bypark - et stort parkområde i umiddelbar nærhed af Lillering Skov.",7467.0,2174.0,,,,,,2296.1443352
4535,214,bbbo,4798,https://aarhusbolig.dk/afdelinger/?bolignr=4535&selskab=214&afdeling=10&antalrum=1,56.1448032,9.999532,Afd. 10 Rødlundparken,Lejlighed,1,50,26.0,"Husdyr: Det er tilladt at holde hund og indekat. Dog er det maksimalt tilladt at holde 2 husdyr i boligen.Udgifter ud over husleje: Rødlundvej: El, vand og varme opkræves direkte fra forsyningsselskaberne.Næshøjvej(Seniorboliger) El opkræves direkte fra forsyningsselskabet.Yderligere info: Rødlundparken i Harlev ligger ca. 15 km. fra Århus Centrum. Boligerne er fordelt på almene familieboliger, ungdomsboliger, ældreegnede boliger og seniorboliger. Rødlundparken er en integreret del af Harlev, som har godt 3000 borgere. Afdelingen grænser op til Harlev Bypark - et stort parkområde i umiddelbar nærhed af Lillering Skov.",12995.0,4798.0,,,,,,4941.1443352
4581,214,bbbo,5669,https://aarhusbolig.dk/afdelinger/?bolignr=4581&selskab=214&afdeling=10&antalrum=2,56.1448032,9.999532,Afd. 10 Rødlundparken,Lejlighed,2,66,55.0,"Husdyr: Det er tilladt at holde hund og indekat. Dog er det maksimalt tilladt at holde 2 husdyr i boligen.Udgifter ud over husleje: Rødlundvej: El, vand og varme opkræves direkte fra forsyningsselskaberne.Næshøjvej(Seniorboliger) El opkræves direkte fra forsyningsselskabet.Yderligere info: Rødlundparken i Harlev ligger ca. 15 km. fra Århus Centrum. Boligerne er fordelt på almene familieboliger, ungdomsboliger, ældreegnede boliger og seniorboliger. Rødlundparken er en integreret del af Harlev, som har godt 3000 borgere. Afdelingen grænser op til Harlev Bypark - et stort parkområde i umiddelbar nærhed af Lillering Skov.",17266.0,5669.0,,,,,,5858.1443352
4516,214,bbbo,5715,https://aarhusbolig.dk/afdelinger/?bolignr=4516&selskab=214&afdeling=10&antalrum=2,56.1448032,9.999532,Afd. 10 Rødlundparken,Rækkehus,2,67,35.0,"Husdyr: Det er tilladt at holde hund og indekat. Dog er det maksimalt tilladt at holde 2 husdyr i boligen.Udgifter ud over husleje: Rødlundvej: El, vand og varme opkræves direkte fra forsyningsselskaberne.Næshøjvej(Seniorboliger) El opkræves direkte fra forsyningsselskabet.Yderligere info: Rødlundparken i Harlev ligger ca. 15 km. fra Århus Centrum. Boligerne er fordelt på almene familieboliger, ungdomsboliger, ældreegnede boliger og seniorboliger. Rødlundparken er en integreret del af Harlev, som har godt 3000 borgere. Afdelingen grænser op til Harlev Bypark - et stort parkområde i umiddelbar nærhed af Lillering Skov.",17502.0,5715.0,,,,,,5885.1443352
5453,214,bbbo,7160,https://aarhusbolig.dk/afdelinger/?bolignr=5453&selskab=214&afdeling=10&antalrum=2,56.1448032,9.999532,Afd. 10 Rødlundparken,Seniorboliger,2,70,11.0,"Husdyr: Det er tilladt at holde hund og indekat. Dog er det maksimalt tilladt at holde 2 husdyr i boligen.Udgifter ud over husleje: Rødlundvej: El, vand og varme opkræves direkte fra forsyningsselskaberne.Næshøjvej(Seniorboliger) El opkræves direkte fra forsyningsselskabet.Yderligere info: Rødlundparken i Harlev ligger ca. 15 km. fra Århus Centrum. Boligerne er fordelt på almene familieboliger, ungdomsboliger, ældreegnede boliger og seniorboliger. Rødlundparken er en integreret del af Harlev, som har godt 3000 borgere. Afdelingen grænser op til Harlev Bypark - et stort parkområde i umiddelbar nærhed af Lillering Skov.",18340.0,6210.0,,700.0,250.0,,,7309.1443352
4628,214,bbbo,5732,https://aarhusbolig.dk/afdelinger/?bolignr=4628&selskab=214&afdeling=10&antalrum=3,56.1448032,9.999532,Afd. 10 Rødlundparken,Rækkehus,3,68,35.0,"Husdyr: Det er tilladt at holde hund og indekat. Dog er det maksimalt tilladt at holde 2 husdyr i boligen.Udgifter ud over husleje: Rødlundvej: El, vand og varme opkræves direkte fra forsyningsselskaberne.Næshøjvej(Seniorboliger) El opkræves direkte fra forsyningsselskabet.Yderligere info: Rødlundparken i Harlev ligger ca. 15 km. fra Århus Centrum. Boligerne er fordelt på almene familieboliger, ungdomsboliger, ældreegnede boliger og seniorboliger. Rødlundparken er en integreret del af Harlev, som har godt 3000 borgere. Afdelingen grænser op til Harlev Bypark - et stort parkområde i umiddelbar nærhed af Lillering Skov.",17764.0,5732.0,,,,,,5904.1443352
4546,214,bbbo,6248,https://aarhusbolig.dk/afdelinger/?bolignr=4546&selskab=214&afdeling=10&antalrum=3,56.1448032,9.999532,Afd. 10 Rødlundparken,Lejlighed,3,77,37.0,"Husdyr: Det er tilladt at holde hund og indekat. Dog er det maksimalt tilladt at holde 2 husdyr i boligen.Udgifter ud over husleje: Rødlundvej: El, vand og varme opkræves direkte fra forsyningsselskaberne.Næshøjvej(Seniorboliger) El opkræves direkte fra forsyningsselskabet.Yderligere info: Rødlundparken i Harlev ligger ca. 15 km. fra Århus Centrum. Boligerne er fordelt på almene familieboliger, ungdomsboliger, ældreegnede boliger og seniorboliger. Rødlundparken er en integreret del af Harlev, som har godt 3000 borgere. Afdelingen grænser op til Harlev Bypark - et stort parkområde i umiddelbar nærhed af Lillering Skov.",20095.0,6248.0,,,,,,6431.1443352
4741,214,bbbo,6504,https://aarhusbolig.dk/afdelinger/?bolignr=4741&selskab=214&afdeling=10&antalrum=3,56.1448032,9.999532,Afd. 10 Rødlundparken,Rækkehus,3,82,35.0,"Husdyr: Det er tilladt at holde hund og indekat. Dog er det maksimalt tilladt at holde 2 husdyr i boligen.Udgifter ud over husleje: Rødlundvej: El, vand og varme opkræves direkte fra forsyningsselskaberne.Næshøjvej(Seniorboliger) El opkræves direkte fra forsyningsselskabet.Yderligere info: Rødlundparken i Harlev ligger ca. 15 km. fra Århus Centrum. Boligerne er fordelt på almene familieboliger, ungdomsboliger, ældreegnede boliger og seniorboliger. Rødlundparken er en integreret del af Harlev, som har godt 3000 borgere. Afdelingen grænser op til Harlev Bypark - et stort parkområde i umiddelbar nærhed af Lillering Skov.",21301.0,6504.0,,,,,,6690.1443352
5450,214,bbbo,8122,https://aarhusbolig.dk/afdelinger/?bolignr=5450&selskab=214&afdeling=10&antalrum=3,56.1448032,9.999532,Afd. 10 Rødlundparken,Seniorboliger,3,85,14.0,"Husdyr: Det er tilladt at holde hund og indekat. Dog er det maksimalt tilladt at holde 2 husdyr i boligen.Udgifter ud over husleje: Rødlundvej: El, vand og varme opkræves direkte fra forsyningsselskaberne.Næshøjvej(Seniorboliger) El opkræves direkte fra forsyningsselskabet.Yderligere info: Rødlundparken i Harlev ligger ca. 15 km. fra Århus Centrum. Boligerne er fordelt på almene familieboliger, ungdomsboliger, ældreegnede boliger og seniorboliger. Rødlundparken er en integreret del af Harlev, som har godt 3000 borgere. Afdelingen grænser op til Harlev Bypark - et stort parkområde i umiddelbar nærhed af Lillering Skov.",22113.0,7032.0,,840.0,250.0,,,8290.1443352
4622,214,bbbo,8421,https://aarhusbolig.dk/afdelinger/?bolignr=4622&selskab=214&afdeling=10&antalrum=4,56.1448032,9.999532,Afd. 10 Rødlundparken,Rækkehus,4,107,20.0,"Husdyr: Det er tilladt at holde hund og indekat. Dog er det maksimalt tilladt at holde 2 husdyr i boligen.Udgifter ud over husleje: Rødlundvej: El, vand og varme opkræves direkte fra forsyningsselskaberne.Næshøjvej(Seniorboliger) El opkræves direkte fra forsyningsselskabet.Yderligere info: Rødlundparken i Harlev ligger ca. 15 km. fra Århus Centrum. Boligerne er fordelt på almene familieboliger, ungdomsboliger, ældreegnede boliger og seniorboliger. Rødlundparken er en integreret del af Harlev, som har godt 3000 borgere. Afdelingen grænser op til Harlev Bypark - et stort parkområde i umiddelbar nærhed af Lillering Skov.",27877.0,8421.0,,,,,,8618.1443352
4889,214,bbbo,7611,https://aarhusbolig.dk/afdelinger/?bolignr=4889&selskab=214&afdeling=11&antalrum=2,56.172737,10.1261985,Afd. 11   Odinsgaard,Lejlighed,2,76,31.0,"Husdyr: Det er tilladt at holde 1-2 hunde eller katte.Udgifter ud over husleje: El opkræves direkte fra forsyningsselskabet.Særlige vilkår: Odinsgård er en afdeling beliggende på Stenaldervej, i smukke grønne omgivelser. Her er man et stenkast fra sø og skov og stisystem der går til Brabrand eller Tilst. I Odinsgård er der bolig til alle aldre. Afdelingen byder både på 1-værelses boliger til studerende og på 2-4 værelses boliger der både egner sig til enlige, børnefamilier og ældre. Der er elevator til de fleste boliger samt fællesvaskeri, gæsteværelse og selskabslokale. Især selskabslokalet danner rammer om mange aktiviteter og hyggelige arrangementer. Der er rig mulighed for indkøb i nærområdet og kort afstand til butikkerne ved Bilka i Tilst. Der er mange daginstitutioner i nærområdet og kort afstand til både Ellekærskolen, Egebakkeskolen og friskolen den Kulturelle Skole.Yderligere info: Der er elevator til flere af boligerne.",19729.0,6841.0,,260.0,510.0,,,7786.2989355
